survey_start_date,survey_end_date,chain_id,business_id,score,category,date,country_id,order_id,comment
00:00.0,00:00.0,39,2894,1,Detractor,50:40.0,13,3478,not easy to use 
00:00.0,00:00.0,39,3018,5,Detractor,32:09.0,13,7514,simple
00:00.0,00:00.0,39,3678,1,Detractor,55:30.0,13,14157,no prom o
00:00.0,00:00.0,39,7816,10,Promoter,56:13.0,13,28363,good
00:00.0,00:00.0,39,7816,10,Promoter,19:39.0,13,24418,easy
00:00.0,00:00.0,41,4173,7,Passive,35:01.0,10,7859,it saved tim
00:00.0,00:00.0,41,3569,5,Detractor,06:15.0,10,8069,It must be free for web
00:00.0,00:00.0,41,5568,10,Promoter,51:55.0,10,8022,10-Oct
00:00.0,00:00.0,41,5637,9,Promoter,17:25.0,10,8007,good 
00:00.0,00:00.0,41,5466,8,Passive,53:48.0,10,8765,N/A
00:00.0,00:00.0,41,5519,9,Promoter,21:07.0,10,8258,test order
00:00.0,00:00.0,41,5448,7,Passive,09:35.0,10,8332,it slow 
00:00.0,00:00.0,41,5482,6,Detractor,23:34.0,10,8339,it slow and use lots of data
00:00.0,00:00.0,41,3869,6,Detractor,46:53.0,10,9014,Use lots data 
00:00.0,00:00.0,41,5659,7,Passive,54:52.0,10,8874,save time 
00:00.0,00:00.0,41,5511,5,Detractor,16:21.0,10,8334,it needs more data
00:00.0,00:00.0,41,5568,10,Promoter,52:50.0,10,9114,10-Oct
00:00.0,00:00.0,41,5758,10,Promoter,03:26.0,10,9189,love it
00:00.0,00:00.0,41,5343,10,Promoter,30:50.0,10,9255,great
00:00.0,00:00.0,68,4868,5,Detractor,05:51.0,11,5458,","
00:00.0,00:00.0,68,4886,10,Promoter,13:30.0,11,5579,its simple to use
00:00.0,00:00.0,68,4907,7,Passive,38:32.0,11,5924,little slow
00:00.0,00:00.0,68,4888,10,Promoter,25:57.0,11,5645,good
00:00.0,00:00.0,68,4870,7,Passive,26:46.0,11,5649,7
00:00.0,00:00.0,68,4888,9,Promoter,48:32.0,11,6105,.
00:00.0,00:00.0,68,4888,10,Promoter,48:25.0,11,5854,Good
00:00.0,00:00.0,68,4868,10,Promoter,22:41.0,11,5764,.
00:00.0,00:00.0,68,4923,6,Detractor,44:02.0,11,5812,good
00:00.0,00:00.0,68,4883,1,Detractor,44:29.0,11,5925,not good
00:00.0,00:00.0,68,4923,10,Promoter,33:34.0,11,6182,great 
00:00.0,00:00.0,68,4868,5,Detractor,47:37.0,11,7409,...
00:00.0,00:00.0,68,4923,9,Promoter,34:08.0,11,6281,good
00:00.0,00:00.0,68,4868,10,Promoter,23:21.0,11,7408,.
00:00.0,00:00.0,68,4868,10,Promoter,58:25.0,11,7861,Excellent service 
00:00.0,00:00.0,68,4868,10,Promoter,16:51.0,11,7862,Excellent service 
00:00.0,00:00.0,68,4907,9,Promoter,46:20.0,11,7926, 
00:00.0,00:00.0,68,5580,5,Detractor,27:29.0,11,7521,very good
00:00.0,00:00.0,68,5467,9,Promoter,26:34.0,11,7944,good
00:00.0,00:00.0,68,4868,5,Detractor,38:18.0,11,7465,.
00:00.0,00:00.0,68,4923,6,Detractor,35:15.0,11,7473,good
00:00.0,00:00.0,68,5467,10,Promoter,48:33.0,11,7667,good
00:00.0,00:00.0,68,5467,9,Promoter,01:27.0,11,8431,good
00:00.0,00:00.0,68,5524,5,Detractor,10:37.0,11,8446,great 
00:00.0,00:00.0,68,4888,10,Promoter,36:15.0,11,8104,.
00:00.0,00:00.0,68,5683,10,Promoter,51:27.0,11,8444,VERY GOOD
00:00.0,00:00.0,68,4923,10,Promoter,52:03.0,11,7875,good
00:00.0,00:00.0,68,4907,9,Promoter,45:45.0,11,7925,  
00:00.0,00:00.0,68,4212,9,Promoter,41:01.0,11,8132,good
00:00.0,00:00.0,68,5548,9,Promoter,42:05.0,11,8748,Good 
00:00.0,00:00.0,68,4923,10,Promoter,28:14.0,11,8266,great 
00:00.0,00:00.0,68,4868,6,Detractor,27:26.0,11,8848,. 
00:00.0,00:00.0,68,5469,8,Passive,29:50.0,11,8955,will like to have the order tomorrow morning 
00:00.0,00:00.0,68,4883,10,Promoter,49:31.0,11,8427,good
00:00.0,00:00.0,68,5703,7,Passive,54:00.0,11,8573,good 
00:00.0,00:00.0,68,5469,10,Promoter,01:47.0,11,8575,good app kojo is nice
00:00.0,00:00.0,68,4923,10,Promoter,29:20.0,11,9080,great 
00:00.0,00:00.0,68,4923,10,Promoter,30:32.0,11,9781,great 
00:00.0,00:00.0,68,4888,10,Promoter,37:41.0,11,9254,Good app
00:00.0,00:00.0,68,4923,10,Promoter,28:43.0,11,8794,great 
00:00.0,00:00.0,68,4923,2,Detractor,29:54.0,11,9195,good
00:00.0,00:00.0,68,5467,10,Promoter,54:28.0,11,9776,good
00:00.0,00:00.0,68,5467,9,Promoter,44:03.0,11,9957,good
00:00.0,00:00.0,68,5639,8,Passive,17:36.0,11,9397,good app
00:00.0,00:00.0,68,5467,9,Promoter,54:06.0,11,10000,good
00:00.0,00:00.0,68,5703,10,Promoter,54:42.0,11,9404,good. 
00:00.0,00:00.0,68,5524,8,Passive,11:09.0,11,10249,good 
00:00.0,00:00.0,68,4923,10,Promoter,34:59.0,11,10778,great service
00:00.0,00:00.0,68,5639,9,Promoter,52:47.0,11,10411,good 
00:00.0,00:00.0,68,4923,10,Promoter,34:47.0,11,10652,cool
00:00.0,00:00.0,68,4868,7,Passive,36:18.0,11,10323,Cool
00:00.0,00:00.0,68,4888,10,Promoter,03:52.0,11,10736,.
00:00.0,00:00.0,68,4923,10,Promoter,38:01.0,11,11146,great 
00:00.0,00:00.0,68,5914,10,Promoter,31:06.0,11,10822,thanks
00:00.0,00:00.0,119,10280,10,Promoter,53:58.0,3,82264,Es rápido y fácil de usar
00:00.0,00:00.0,119,10215,10,Promoter,21:10.0,3,60528,muy buena
00:00.0,00:00.0,119,10280,10,Promoter,10:38.0,3,67125,Facil
00:00.0,00:00.0,119,10280,10,Promoter,32:07.0,3,79614,buenísimo 
00:00.0,00:00.0,119,17482,10,Promoter,11:05.0,3,145796,muy bueno 
00:00.0,00:00.0,119,20755,10,Promoter,52:21.0,3,127222,excelente 
00:00.0,00:00.0,68,5924,5,Detractor,55:57.0,11,11548,I like it but too slow
00:00.0,00:00.0,68,4923,7,Passive,38:53.0,11,11695,good
00:00.0,00:00.0,68,5537,5,Detractor,41:22.0,11,11437,not bad 
00:00.0,00:00.0,68,6071,10,Promoter,03:04.0,11,11469,very convenient
00:00.0,00:00.0,68,6071,9,Promoter,03:49.0,11,11470,good
00:00.0,00:00.0,68,5993,6,Detractor,24:18.0,11,11324,It was too difficult to access
00:00.0,00:00.0,68,5968,5,Detractor,38:21.0,11,11148,The app is very very slow
00:00.0,00:00.0,68,5909,10,Promoter,12:37.0,11,11351,works great.  
00:00.0,00:00.0,68,4888,10,Promoter,04:05.0,11,11196,great app
00:00.0,00:00.0,68,5580,8,Passive,16:22.0,11,11008,good
00:00.0,00:00.0,68,5703,8,Passive,55:34.0,11,11454,good 
00:00.0,00:00.0,68,5467,10,Promoter,26:28.0,11,11267,good
00:00.0,00:00.0,68,5524,7,Passive,11:55.0,11,11756,good
00:00.0,00:00.0,68,6099,1,Detractor,59:21.0,11,11753,delays in delivery 
00:00.0,00:00.0,68,4868,10,Promoter,40:20.0,11,11615,Cool 
00:00.0,00:00.0,68,4888,10,Promoter,05:15.0,11,11754,It works well
00:00.0,00:00.0,68,5917,5,Detractor,59:03.0,11,12233,convenient 
00:00.0,00:00.0,68,5467,10,Promoter,23:21.0,11,11696,good
00:00.0,00:00.0,68,6114,9,Promoter,15:58.0,11,12019,so far so good...lets see how it goes 
00:00.0,00:00.0,68,5910,4,Detractor,08:17.0,11,11904,App too slow
00:00.0,00:00.0,68,5914,10,Promoter,39:49.0,11,11733,ok
00:00.0,00:00.0,68,5888,10,Promoter,15:04.0,11,12085,test
00:00.0,00:00.0,68,5910,6,Detractor,23:07.0,11,12291,Please we need you to upgrade the app 
00:00.0,00:00.0,68,5910,7,Passive,24:58.0,11,12292,Very convenient but slow
00:00.0,00:00.0,68,5910,4,Detractor,07:14.0,11,12040,Sometimes very hard to order once
00:00.0,00:00.0,68,5710,1,Detractor,07:49.0,11,12305,App is too slow to order
00:00.0,00:00.0,68,5692,5,Detractor,51:41.0,11,11810,jh
00:00.0,00:00.0,68,4237,10,Promoter,07:54.0,11,12391,great 
00:00.0,00:00.0,68,4923,8,Passive,48:29.0,11,12531,good 
00:00.0,00:00.0,68,6174,10,Promoter,06:47.0,11,12294,waiting for the order 
00:00.0,00:00.0,68,4923,8,Passive,39:31.0,11,11952,good
00:00.0,00:00.0,68,4868,7,Passive,22:02.0,11,12164,Tanx 
00:00.0,00:00.0,68,4923,10,Promoter,39:41.0,11,12122,great 
00:00.0,00:00.0,68,4923,7,Passive,39:58.0,11,12158,good
00:00.0,00:00.0,68,6149,7,Passive,21:34.0,11,12127,Slow app
00:00.0,00:00.0,68,5964,4,Detractor,16:03.0,11,12257,The app is very slow
00:00.0,00:00.0,68,5924,7,Passive,56:59.0,11,12506,Your app still needs improvements 
00:00.0,00:00.0,68,5922,1,Detractor,59:23.0,11,12381,non
00:00.0,00:00.0,68,5910,8,Passive,38:45.0,11,12630,Update app
00:00.0,00:00.0,68,4888,10,Promoter,11:15.0,11,12227,"Good App, maybe the search enging needs improvements "
00:00.0,00:00.0,68,5910,8,Passive,34:05.0,11,12674,Good but still needs updates 
00:00.0,00:00.0,68,6071,10,Promoter,39:41.0,11,12706,excellent
00:00.0,00:00.0,68,4923,7,Passive,49:20.0,11,12532,good 
00:00.0,00:00.0,68,5921,10,Promoter,01:46.0,11,12534,interesting
00:00.0,00:00.0,68,6083,7,Passive,42:46.0,11,12960,Improve App
00:00.0,00:00.0,68,6242,8,Passive,32:15.0,11,12535,Update app
00:00.0,00:00.0,68,6071,10,Promoter,39:04.0,11,12632,very good
00:00.0,00:00.0,68,6368,8,Passive,08:50.0,11,13116,good 
00:00.0,00:00.0,68,6374,7,Passive,12:58.0,11,13128,very user friendly
00:00.0,00:00.0,68,5467,10,Promoter,09:15.0,11,13192,good
00:00.0,00:00.0,68,6169,7,Passive,43:59.0,11,13044,good
00:00.0,00:00.0,68,4923,10,Promoter,16:17.0,11,13051,great
00:00.0,00:00.0,68,6242,8,Passive,58:22.0,11,13058,awesome
00:00.0,00:00.0,68,5703,8,Passive,56:56.0,11,12870,good 
00:00.0,00:00.0,68,5703,8,Passive,06:57.0,11,13378,good 
00:00.0,00:00.0,68,5910,8,Passive,25:27.0,11,13280,Still needs improvement 
00:00.0,00:00.0,68,6169,5,Detractor,45:58.0,11,13056,k
00:00.0,00:00.0,68,5585,8,Passive,36:16.0,11,13778,thanks
00:00.0,00:00.0,68,5467,9,Promoter,16:37.0,11,13625,good
00:00.0,00:00.0,68,4923,8,Passive,18:52.0,11,13789,good 
00:00.0,00:00.0,68,6368,5,Detractor,09:34.0,11,13866,good
00:00.0,00:00.0,68,5910,8,Passive,01:33.0,11,13295,Needs to be improved 
00:00.0,00:00.0,68,5796,8,Passive,25:25.0,11,13743,Needs improvements 
00:00.0,00:00.0,68,5910,8,Passive,00:16.0,11,13539,Improve 
00:00.0,00:00.0,68,4923,10,Promoter,17:45.0,11,13537,good
00:00.0,00:00.0,68,6083,8,Passive,35:07.0,11,13751,Good app but still needs to be improved 
00:00.0,00:00.0,68,6413,8,Passive,56:12.0,11,13374,Has a few hitches but all in all great app
00:00.0,00:00.0,68,6171,10,Promoter,20:29.0,11,14166,good
00:00.0,00:00.0,68,5580,6,Detractor,44:23.0,11,13953,good
00:00.0,00:00.0,68,5922,6,Detractor,52:53.0,11,13752,non
00:00.0,00:00.0,68,5710,10,Promoter,08:15.0,11,14330,Please improve the app it slow somtimes
00:00.0,00:00.0,68,6185,6,Detractor,16:14.0,11,14411,good 
00:00.0,00:00.0,68,5922,5,Detractor,42:49.0,11,14414,non
00:00.0,00:00.0,68,4888,9,Promoter,11:08.0,11,14253,Great
00:00.0,00:00.0,68,4907,10,Promoter,47:14.0,11,14529,  
00:00.0,00:00.0,68,4923,5,Detractor,20:27.0,11,14321,good
00:00.0,00:00.0,68,4868,10,Promoter,12:51.0,11,14646,. 
00:00.0,00:00.0,68,4868,8,Passive,05:08.0,11,14131,. 
00:00.0,00:00.0,68,6392,5,Detractor,11:27.0,11,14521,thanks
00:00.0,00:00.0,68,6368,8,Passive,10:57.0,11,14523,Good
00:00.0,00:00.0,68,4923,10,Promoter,41:31.0,11,14796,good 
00:00.0,00:00.0,68,6097,10,Promoter,19:42.0,11,14071,delivery on time 
00:00.0,00:00.0,68,4907,10,Promoter,45:31.0,11,14403,good
00:00.0,00:00.0,68,5467,9,Promoter,48:26.0,11,15161,needed urgently
00:00.0,00:00.0,68,6527,5,Detractor,40:20.0,11,14998,very fast
00:00.0,00:00.0,68,5942,8,Passive,55:56.0,11,14753,cool
00:00.0,00:00.0,68,6527,3,Detractor,03:24.0,11,14996,VERY nice
00:00.0,00:00.0,68,6071,10,Promoter,45:51.0,11,15047,Good
00:00.0,00:00.0,68,4888,10,Promoter,11:37.0,11,15427,.
00:00.0,00:00.0,68,4923,10,Promoter,35:43.0,11,15434,great 
00:00.0,00:00.0,68,6527,5,Detractor,04:33.0,11,15163,fast
00:00.0,00:00.0,68,5524,10,Promoter,13:23.0,11,14860,good
00:00.0,00:00.0,68,6368,8,Passive,11:33.0,11,15165,Expecting delivery today 
00:00.0,00:00.0,68,5942,7,Passive,58:13.0,11,15266,cool
00:00.0,00:00.0,68,6368,8,Passive,12:15.0,11,15668,We will be awaiting delivery tomorrow 
00:00.0,00:00.0,68,6368,8,Passive,13:00.0,11,15670,We will be awaiting delivery tomorrow 
00:00.0,00:00.0,68,6192,8,Passive,45:51.0,11,15117,gokd 
00:00.0,00:00.0,68,6756,7,Passive,28:25.0,11,15354,good 
00:00.0,00:00.0,68,5703,7,Passive,07:35.0,11,15766,good 
00:00.0,00:00.0,68,6169,4,Detractor,14:31.0,11,15553,y
00:00.0,00:00.0,68,6374,10,Promoter,31:38.0,11,15654,good
00:00.0,00:00.0,68,4868,5,Detractor,20:57.0,11,15442,. 
00:00.0,00:00.0,68,4923,7,Passive,44:04.0,11,16054,good
00:00.0,00:00.0,68,6527,7,Passive,06:46.0,11,16017,very easy
00:00.0,00:00.0,68,5585,8,Passive,44:00.0,11,15774,thanks
00:00.0,00:00.0,68,4888,10,Promoter,11:55.0,11,16021,.
00:00.0,00:00.0,68,4888,10,Promoter,26:59.0,11,16668,good
00:00.0,00:00.0,68,6368,8,Passive,57:56.0,11,16660,make delivery tomorrow 
00:00.0,00:00.0,68,5703,7,Passive,38:58.0,11,16662,good 
00:00.0,00:00.0,68,6127,8,Passive,35:57.0,11,18105,good 
00:00.0,00:00.0,68,6127,6,Detractor,41:55.0,11,18106,Good 
00:00.0,00:00.0,68,4923,8,Passive,50:37.0,11,18491,good
00:00.0,00:00.0,68,6368,8,Passive,44:52.0,11,18165,Good
00:00.0,00:00.0,68,4868,8,Passive,16:43.0,11,18125,. 
00:00.0,00:00.0,68,6368,8,Passive,48:54.0,11,18166,Good
00:00.0,00:00.0,68,4868,8,Passive,47:27.0,11,18479,.
00:00.0,00:00.0,68,4870,8,Passive,34:16.0,11,18478,8
00:00.0,00:00.0,68,4923,10,Promoter,12:17.0,11,18543,good 
00:00.0,00:00.0,68,7356,6,Detractor,32:42.0,11,19742,great app
00:00.0,00:00.0,68,4923,10,Promoter,29:52.0,11,19521,good
00:00.0,00:00.0,68,4923,6,Detractor,18:04.0,11,19173,good
00:00.0,00:00.0,68,4923,10,Promoter,46:19.0,11,18885,great
00:00.0,00:00.0,68,4868,7,Passive,27:33.0,11,19015,. 
00:00.0,00:00.0,68,4907,10,Promoter,44:13.0,11,19240,  
00:00.0,00:00.0,68,4923,6,Detractor,18:54.0,11,19254,good
00:00.0,00:00.0,68,6097,7,Passive,23:26.0,11,20403,still getting familiar with the app
00:00.0,00:00.0,68,5968,5,Detractor,22:47.0,11,19939,good
00:00.0,00:00.0,68,7678,4,Detractor,56:16.0,11,21270,nice 
00:00.0,00:00.0,68,5968,5,Detractor,15:14.0,11,20390,5
00:00.0,00:00.0,68,7794,8,Passive,36:32.0,11,21802,great
00:00.0,00:00.0,68,7826,9,Promoter,42:37.0,11,23008,"great app, easy and convenient to use"
00:00.0,00:00.0,68,7851,8,Passive,34:56.0,11,24427,easy to use 
00:00.0,00:00.0,68,8198,8,Passive,05:58.0,11,25051,"great app,  easy to use"
00:00.0,00:00.0,68,7851,8,Passive,20:45.0,11,25149,easy to use 
00:00.0,00:00.0,68,8198,8,Passive,45:21.0,11,25103,works great 
00:00.0,00:00.0,68,6637,8,Passive,53:07.0,11,25380,easy to use 
00:00.0,00:00.0,68,8178,10,Promoter,21:17.0,11,26302,very nice
00:00.0,00:00.0,68,8198,9,Promoter,28:03.0,11,26553,very convenient 
00:00.0,00:00.0,68,8178,10,Promoter,33:39.0,11,26039,nice
00:00.0,00:00.0,68,7851,9,Promoter,49:10.0,11,26561,easy to use 
00:00.0,00:00.0,68,7913,6,Detractor,17:21.0,11,24963,nice app very easy to use
00:00.0,00:00.0,68,8178,10,Promoter,30:13.0,11,26980,nice
00:00.0,00:00.0,68,8178,10,Promoter,12:11.0,11,26677,nice
00:00.0,00:00.0,68,7851,9,Promoter,34:00.0,11,27130,easy to use 
00:00.0,00:00.0,68,7851,9,Promoter,05:01.0,11,27274,easy to use 
00:00.0,00:00.0,68,8178,10,Promoter,26:42.0,11,27416,nice
00:00.0,00:00.0,68,7851,8,Passive,33:20.0,11,25363,easy to use 
00:00.0,00:00.0,68,7794,8,Passive,46:38.0,11,22065,t
00:00.0,00:00.0,68,7851,9,Promoter,24:27.0,11,27859,easy to use
00:00.0,00:00.0,68,8198,9,Promoter,26:53.0,11,27993, great app
00:00.0,00:00.0,68,8593,5,Detractor,57:36.0,11,27866,good
00:00.0,00:00.0,68,8599,7,Passive,41:58.0,11,28013,Easy to use
00:00.0,00:00.0,68,8225,8,Passive,20:44.0,11,28133,easy and convenient to use 
00:00.0,00:00.0,68,8198,9,Promoter,06:04.0,11,25264,easy and convenient 
00:00.0,00:00.0,68,5469,10,Promoter,20:28.0,11,28688,Innovative 
00:00.0,00:00.0,68,7851,8,Passive,25:01.0,11,28690,easy to use 
00:00.0,00:00.0,68,8178,10,Promoter,46:02.0,11,26199,nice
00:00.0,00:00.0,68,7851,8,Passive,50:01.0,11,28784,easy to use 
00:00.0,00:00.0,68,8374,10,Promoter,48:53.0,11,26217,excellence 
00:00.0,00:00.0,68,7851,8,Passive,48:52.0,11,24548,easy to use 
00:00.0,00:00.0,68,7889,5,Detractor,32:01.0,11,24684,it is the first time i am ordering on App
00:00.0,00:00.0,68,8745,8,Passive,01:16.0,11,29480,"the app however, is not convenient "
00:00.0,00:00.0,68,8178,10,Promoter,04:06.0,11,26064,nice
00:00.0,00:00.0,68,8745,8,Passive,01:22.0,11,29349,the app is difficult 24
00:00.0,00:00.0,68,8178,10,Promoter,01:37.0,11,29797,nice
00:00.0,00:00.0,68,6637,9,Promoter,00:20.0,11,26867,easy to use 
00:00.0,00:00.0,68,8764,10,Promoter,05:21.0,11,29490,great
00:00.0,00:00.0,68,8178,10,Promoter,45:04.0,11,29515,n
00:00.0,00:00.0,68,8114,9,Promoter,02:27.0,11,26432,GREAT
00:00.0,00:00.0,68,8178,10,Promoter,02:09.0,11,29517,g
00:00.0,00:00.0,68,7851,9,Promoter,10:04.0,11,26557,easy to use 
00:00.0,00:00.0,68,8764,10,Promoter,57:53.0,11,29863,great
00:00.0,00:00.0,68,8771,5,Detractor,19:00.0,11,29688,Its a good thing
00:00.0,00:00.0,68,6527,8,Passive,23:14.0,11,29873,good
00:00.0,00:00.0,68,8770,7,Passive,48:10.0,11,29987,great app
00:00.0,00:00.0,68,8769,6,Detractor,27:48.0,11,29851,need improvement 
00:00.0,00:00.0,68,8368,6,Detractor,48:51.0,11,25920,easy to use 
00:00.0,00:00.0,68,8771,7,Passive,47:36.0,11,29860,Good app
00:00.0,00:00.0,68,8114,9,Promoter,07:05.0,11,28003,GOOD 
00:00.0,00:00.0,68,8618,9,Promoter,46:32.0,11,28303,great app
00:00.0,00:00.0,68,8198,9,Promoter,58:39.0,11,30414,good app 
00:00.0,00:00.0,68,8769,6,Detractor,06:24.0,11,30674,is okay 
00:00.0,00:00.0,68,7304,9,Promoter,30:53.0,11,24473,"nice app, works perfectly"
00:00.0,00:00.0,68,8198,9,Promoter,02:57.0,11,30692,great app 
00:00.0,00:00.0,68,8615,9,Promoter,54:51.0,11,30433,nice app
00:00.0,00:00.0,68,8954,8,Passive,31:30.0,11,30809,very good
00:00.0,00:00.0,68,8769,7,Passive,01:53.0,11,29985,need improvement 
00:00.0,00:00.0,68,7304,9,Promoter,01:02.0,11,30026,nice app
00:00.0,00:00.0,68,7851,8,Passive,03:40.0,11,30119,easy to use 
00:00.0,00:00.0,68,8615,9,Promoter,45:59.0,11,30158,easy to use
00:00.0,00:00.0,68,8764,7,Passive,41:41.0,11,31645,great
00:00.0,00:00.0,68,8615,9,Promoter,11:12.0,11,30450,nice app
00:00.0,00:00.0,68,8225,8,Passive,25:05.0,11,28136,great app
00:00.0,00:00.0,68,8806,8,Passive,21:01.0,11,30251,Good 
00:00.0,00:00.0,68,8876,6,Detractor,00:35.0,11,30285,very good
00:00.0,00:00.0,68,8114,9,Promoter,14:17.0,11,25592,GREAT 
00:00.0,00:00.0,68,8886,8,Passive,12:57.0,11,30497,smooth whiskey
00:00.0,00:00.0,68,8178,10,Promoter,27:16.0,11,26127,nice
00:00.0,00:00.0,68,8912,5,Detractor,36:03.0,11,30596,add more products 
00:00.0,00:00.0,68,8198,9,Promoter,39:08.0,11,26205,Great app 
00:00.0,00:00.0,68,9081,10,Promoter,46:03.0,11,31977,great 
00:00.0,00:00.0,68,8178,10,Promoter,35:27.0,11,26128,very nice
00:00.0,00:00.0,68,8770,7,Passive,45:07.0,11,30797,great 
00:00.0,00:00.0,68,8615,8,Passive,13:54.0,11,28663,easy to use 
00:00.0,00:00.0,68,8615,9,Promoter,35:41.0,11,30696,nice app
00:00.0,00:00.0,68,8664,8,Passive,33:46.0,11,28763,good 
00:00.0,00:00.0,68,8178,10,Promoter,12:30.0,11,26195,nice
00:00.0,00:00.0,68,8615,9,Promoter,23:24.0,11,29038,convenient to use 
00:00.0,00:00.0,68,8707,10,Promoter,39:25.0,11,29025,nice
00:00.0,00:00.0,68,8934,3,Detractor,14:29.0,11,30796,good
00:00.0,00:00.0,68,8615,9,Promoter,43:13.0,11,29114,great
00:00.0,00:00.0,68,8926,8,Passive,25:28.0,11,30930,Nil
00:00.0,00:00.0,68,8178,10,Promoter,08:51.0,11,26428,nice
00:00.0,00:00.0,68,8769,5,Detractor,49:45.0,11,30987,good
00:00.0,00:00.0,68,8371,10,Promoter,39:26.0,11,32327,very good 
00:00.0,00:00.0,68,8773,10,Promoter,50:47.0,11,32427,ok
00:00.0,00:00.0,68,8178,10,Promoter,51:29.0,11,29510,j
00:00.0,00:00.0,68,8823,3,Detractor,43:58.0,11,32595,none 
00:00.0,00:00.0,68,8178,10,Promoter,54:26.0,11,27246,nice
00:00.0,00:00.0,68,8956,10,Promoter,18:24.0,11,31384,excellent 
00:00.0,00:00.0,68,8823,4,Detractor,44:20.0,11,32596,none 
00:00.0,00:00.0,68,8769,6,Detractor,45:01.0,11,31355,good
00:00.0,00:00.0,68,8768,7,Passive,13:06.0,11,29674,great
00:00.0,00:00.0,68,8866,7,Passive,28:02.0,11,32831,more roo. for improvement 
00:00.0,00:00.0,68,8773,7,Passive,50:20.0,11,31423,ok
00:00.0,00:00.0,68,8615,8,Passive,06:23.0,11,28282,nice graphics
00:00.0,00:00.0,68,8615,9,Promoter,36:43.0,11,32964,convenient to use 
00:00.0,00:00.0,68,8924,10,Promoter,09:14.0,11,31464,Good 
00:00.0,00:00.0,68,8225,9,Promoter,16:30.0,11,31467,nice app
00:00.0,00:00.0,68,4920,10,Promoter,41:43.0,11,28307,Great app
00:00.0,00:00.0,68,8769,5,Detractor,51:23.0,11,29767,very slow
00:00.0,00:00.0,68,8769,6,Detractor,27:52.0,11,31657,good 
00:00.0,00:00.0,68,8178,10,Promoter,01:36.0,11,28409,nice
00:00.0,00:00.0,68,8664,8,Passive,32:59.0,11,28668,good 
00:00.0,00:00.0,68,7851,8,Passive,08:04.0,11,28785,easy to use 
00:00.0,00:00.0,68,8371,10,Promoter,41:27.0,11,28492,good 
00:00.0,00:00.0,68,8198,9,Promoter,28:29.0,11,28968,great app ??
00:00.0,00:00.0,68,8792,10,Promoter,12:13.0,11,29707,Hennessy 
00:00.0,00:00.0,68,8818,8,Passive,01:04.0,11,29869,ok
00:00.0,00:00.0,68,8198,9,Promoter,12:41.0,11,33364,great app 
00:00.0,00:00.0,68,8225,9,Promoter,49:19.0,11,31696,nice app
00:00.0,00:00.0,68,7406,9,Promoter,44:28.0,11,29999,Excellent app
00:00.0,00:00.0,68,8773,9,Promoter,45:46.0,11,31952,ok
00:00.0,00:00.0,68,5469,10,Promoter,39:08.0,11,30003,nice ap
00:00.0,00:00.0,68,8789,10,Promoter,32:45.0,11,32235,awesome 
00:00.0,00:00.0,68,8769,7,Passive,43:04.0,11,30108,needs improvement 
00:00.0,00:00.0,68,8934,3,Detractor,18:50.0,11,33450,good
00:00.0,00:00.0,68,8664,8,Passive,12:45.0,11,30110,good 
00:00.0,00:00.0,68,8764,10,Promoter,36:19.0,11,32237,good
00:00.0,00:00.0,68,8178,10,Promoter,32:12.0,11,29485,nice
00:00.0,00:00.0,68,7851,9,Promoter,25:08.0,11,29113,easy to use 
00:00.0,00:00.0,68,8764,9,Promoter,43:05.0,11,32422,great 
00:00.0,00:00.0,68,8821,10,Promoter,20:11.0,11,30144,The Very Best
00:00.0,00:00.0,68,8764,10,Promoter,56:48.0,11,29686,great 
00:00.0,00:00.0,68,8771,7,Passive,19:26.0,11,29800,Good initiative 
00:00.0,00:00.0,68,8771,8,Passive,58:38.0,11,32232,ydhf
00:00.0,00:00.0,68,7851,8,Passive,40:30.0,11,29279,easy to use 
00:00.0,00:00.0,68,8769,7,Passive,30:29.0,11,32569,good
00:00.0,00:00.0,68,8198,9,Promoter,52:34.0,11,30237,great app 
00:00.0,00:00.0,68,8198,9,Promoter,55:16.0,11,32588,great app 
00:00.0,00:00.0,68,8198,9,Promoter,05:55.0,11,32423,convenient to use
00:00.0,00:00.0,68,8769,8,Passive,11:04.0,11,30410,Good
00:00.0,00:00.0,68,8178,10,Promoter,49:25.0,11,32498,nice
00:00.0,00:00.0,68,8797,10,Promoter,48:25.0,11,29854,I like how convenient it is 
00:00.0,00:00.0,68,8866,7,Passive,12:34.0,11,30336,"am got my product, just startedusing it,like it"
00:00.0,00:00.0,68,4931,9,Promoter,43:48.0,11,33881,Good interface and user friendly 
00:00.0,00:00.0,68,8771,8,Passive,05:29.0,11,30435,very good
00:00.0,00:00.0,68,8764,6,Detractor,23:45.0,11,30429,great 
00:00.0,00:00.0,68,8762,8,Passive,46:16.0,11,30471,nice
00:00.0,00:00.0,68,6637,7,Passive,54:35.0,11,32566,easy to use
